Id,AccountName,ContractName,Status,Type,Size,Side,CreatedAt,TradeDay,FilledAt,CancelledAt,StopPrice,LimitPrice,ExecutePrice,PositionDisposition,CreationDisposition,RejectionReason,ExchangeOrderId,PlatformOrderId
2807627077,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:17:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:17:48 +01:00,,,,4751.000000000,Opening,Trader,,,
2807627078,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:17:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:23:58 +01:00,,4752.500000000,,4752.600000000,Closing,Trader,,,
2807620480,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:14:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:23:58 +01:00,,4759.700000000,,Undetermined,Trader,OCO Cancelled,,
2807627080,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:17:48 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:23:58 +01:00,,4759.700000000,,Undetermined,Trader,OCO Cancelled,,
2807624264,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:16:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:23:58 +01:00,,4759.700000000,,Undetermined,Trader,OCO Cancelled,,
2807635191,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:20:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:20:28 +01:00,,,,4754.200000000,Opening,Trader,,,
2807635193,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:20:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:23:58 +01:00,,4759.700000000,,Undetermined,Trader,OCO Cancelled,,
2807635192,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:20:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:23:58 +01:00,,4752.500000000,,4752.600000000,Closing,Trader,,,
2807635270,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 08:20:29 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:20:29 +01:00,,,,103.610000000,Opening,Trader,,,
2807635272,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 08:20:29 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:00:00 +01:00,,102.820000000,,Undetermined,Trader,OCO Cancelled,,
2807624263,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:16:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:23:58 +01:00,,4752.500000000,,4752.600000000,Closing,Trader,,,
2807620479,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:14:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:23:58 +01:00,,4752.500000000,,4752.600000000,Closing,Trader,,,
2807655998,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:26:58 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:56:09 +01:00,,4767.100000000,,Undetermined,Trader,OCO Cancelled,,
2807655996,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:26:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:26:58 +01:00,,,,4750.000000000,Opening,Trader,,,
2807662829,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:28:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:28:28 +01:00,,,,4753.500000000,Opening,Trader,,,
2807662830,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:28:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:29:01 +01:00,,4752.200000000,,4752.000000000,Closing,Trader,,,
2807662831,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:28:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:29:01 +01:00,,4770.700000000,,Undetermined,Trader,OCO Cancelled,,
2807655997,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:26:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:56:09 +01:00,,4753.500000000,,4753.500000000,Closing,Trader,,,
2807733821,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:58:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:58:58 +01:00,,,,4758.700000000,Opening,Trader,,,
2807614389,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 08:11:48 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:00:00 +01:00,,102.820000000,,Undetermined,Trader,OCO Cancelled,,
2807618120,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 08:13:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:00:00 +01:00,,103.720000000,,103.720000000,Closing,Trader,,,
2807635271,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 08:20:29 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:00:00 +01:00,,103.720000000,,103.720000000,Closing,Trader,,,
2807614388,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 08:11:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:00:00 +01:00,,103.720000000,,103.720000000,Closing,Trader,,,
2807737582,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 09:00:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:00:28 +01:00,,,,4758.200000000,Opening,Trader,,,
2807737584,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 09:00:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:20:27 +01:00,,4766.300000000,,Undetermined,Trader,OCO Cancelled,,
2807737583,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 09:00:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:20:27 +01:00,,4752.700000000,,4752.900000000,Closing,Trader,,,
2807746540,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 09:02:58 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:08:50 +01:00,,102.920000000,,Undetermined,Trader,OCO Cancelled,,
2807746532,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 09:02:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:02:58 +01:00,,,,103.380000000,Opening,Trader,,,
2807746533,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 09:02:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:08:50 +01:00,,103.800000000,,103.790000000,Closing,Trader,,,
2807753086,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 09:04:29 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:04:29 +01:00,,,,103.540000000,Opening,Trader,,,
2807753089,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 09:04:29 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:08:50 +01:00,,103.800000000,,103.790000000,Closing,Trader,,,
2807753090,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 09:04:29 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:08:50 +01:00,,102.920000000,,Undetermined,Trader,OCO Cancelled,,
2807733822,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:58:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:20:27 +01:00,,4752.700000000,,4752.900000000,Closing,Trader,,,
2807733823,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:58:58 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:20:27 +01:00,,4766.300000000,,Undetermined,Trader,OCO Cancelled,,
2807796487,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 09:25:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:25:28 +01:00,,,,4756.100000000,Opening,Trader,,,
2807796488,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 09:25:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:40:25 +01:00,4751.100000000,,,Undetermined,Trader,Cancelled by trader,,
2807796490,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 09:25:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:40:25 +01:00,,4764.000000000,,Undetermined,Trader,Cancelled by trader,,
2807799054,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 09:26:58 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:40:25 +01:00,4751.100000000,,,Undetermined,Trader,Cancelled by trader,,
2807799053,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 09:26:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:26:58 +01:00,,,,4756.200000000,Opening,Trader,,,
2807799055,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 09:26:58 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:40:25 +01:00,,4764.000000000,,Undetermined,Trader,Cancelled by trader,,
2807803948,PRAC-V2-315185-26809886,MESM6,Cancelled,Limit,1,Ask,04/13/2026 09:30:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:36:56 +01:00,,6831.000000000,,Undetermined,Trader,OCO Cancelled,,
2807803945,PRAC-V2-315185-26809886,MESM6,Filled,Market,1,Bid,04/13/2026 09:30:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:30:28 +01:00,,,,6817.750000000,Opening,Trader,,,
2807807810,PRAC-V2-315185-26809886,MESM6,Filled,Market,1,Bid,04/13/2026 09:31:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:31:58 +01:00,,,,6817.750000000,Opening,Trader,,,
2807803946,PRAC-V2-315185-26809886,MESM6,Filled,Stop,1,Ask,04/13/2026 09:30:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:36:56 +01:00,,6812.250000000,,6812.250000000,Closing,Trader,,,
2807807811,PRAC-V2-315185-26809886,MESM6,Filled,Stop,1,Ask,04/13/2026 09:31:58 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:36:56 +01:00,,6812.250000000,,6812.250000000,Closing,Trader,,,
2807807812,PRAC-V2-315185-26809886,MESM6,Cancelled,Limit,1,Ask,04/13/2026 09:31:58 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:36:56 +01:00,,6831.000000000,,Undetermined,Trader,OCO Cancelled,,
2807826103,PRAC-V2-315185-26809886,MESM6,Cancelled,Stop,1,Ask,04/13/2026 09:39:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:40:26 +01:00,6806.500000000,,,Undetermined,Trader,Cancelled by trader,,
2807826104,PRAC-V2-315185-26809886,MESM6,Cancelled,Limit,1,Ask,04/13/2026 09:39:28 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:40:26 +01:00,,6825.250000000,,Undetermined,Trader,Cancelled by trader,,
2807826102,PRAC-V2-315185-26809886,MESM6,Filled,Market,1,Bid,04/13/2026 09:39:28 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:39:28 +01:00,,,,6812.750000000,Opening,Trader,,,
2807828556,PRAC-V2-315185-26809886,MGCM6,Filled,Market,2,Ask,04/13/2026 09:40:25 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:40:25 +01:00,,,,4752.200000000,Closing,ClosePosition,,,
2807828595,PRAC-V2-315185-26809886,MESM6,Filled,Market,1,Ask,04/13/2026 09:40:26 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:40:26 +01:00,,,,6812.000000000,Closing,ClosePosition,,,
